capítulo,texto,#palavras,#unicas,#pontos_interrogacao,#pontos_exclamacao,#nomes,#adjectivos,#adverbios,#verbos,diversidade_lexical,densidade_lexical,sentimento,sent_score,summarizador
CAPÍTULO VI,"O arrieiro avançou lentamente a meio caminho do patrão, mas este gritou-lhe para que não se aproximasse.",17,17,0,0,3,1,2,3,9,52.94117647058823,NEGATIVE,0.5276634693145752,"O patrão, então, desceu a cerca de meio caminho do patrão"
CAPÍTULO VI,"E caminhando em direção ao vulto, agarrou duas pistolas, e disse-lhe: — Isto aqui não é caminho.",16,16,0,0,4,0,2,3,9,56.25,NEUTRAL,0.4668779969215393,"O homem, que está em uma posição de perigo, agarrou duas pistola"
CAPÍTULO VI,Que quer?,2,2,1,0,0,0,0,1,1,50.0,NEUTRAL,0.4550386667251587,De
CAPÍTULO VI,"O fidalgo não respondeu. — Quer que lhe abra a boca com uma bala? — disse Simão. — Que lhe importa ao senhor saber o que quero? — disse Baltasar — Se eu tiver um segredo, como o senhor parece que tem o seu nestes sítios, sou obrigado a confessar-lho!?",45,37,3,1,7,0,1,13,21,46.666666666666664,NEUTRAL,0.5354663729667664,O fidalgo disse Simão e disse que lhe abra a boca com uma bala. O fidalgo disse que lhe importa o que quer.
CAPÍTULO VI,"Simão refletiu, e respondeu: — Este muro pertence a uma casa onde mora uma só família, e uma só mulher. — Nesta casa há mais de quarenta mulheres esta noite — redarguiu o primo de Teresa. — Se o cavalheiro espera uma, eu posso esperar outra. — Quem é o senhor? — disse com arrogância o filho do corregedor. — Não conheço o homem que me interroga, nem quero conhecer.",63,52,1,0,14,1,3,14,32,50.79365079365079,NEGATIVE,0.6128380298614502,"O cavalheiro perguntou ao primo de Teresa, e respondeu: — Este muro pertence a uma casa onde há mais de quarenta mulheres esta noite. — Este muro pertence a uma casa onde há mais de quarenta mulheres esta noite. — Este muro pertence a uma casa onde há mais de quarenta mulheres esta noite. — Este muro pertence a uma casa onde há"
CAPÍTULO VI,Fiquemos cada um com o nosso nome incógnito.,8,8,0,0,1,1,0,1,3,37.5,NEUTRAL,0.6277713179588318,Coloque o seu nome no campo
CAPÍTULO VI,Boas noites.,2,2,0,0,2,0,0,0,2,100.0,NEUTRAL,0.5167499780654907,A
CAPÍTULO VI,"Baltasar Coutinho retrocedeu, dizendo entre si: De que vale uma espada contra dois homens e duas pistolas?",17,17,1,0,3,0,0,3,6,35.294117647058826,NEUTRAL,0.44699472188949585,"O homem Baltasar Coutinho retrocedeu, dizendo entre si:"
CAPÍTULO VI,"Simão Botelho cavalgou, e partiu para casa do hospitaleiro ferrador.",10,10,0,0,2,1,0,2,5,50.0,POSITIVE,0.4036656320095062,Simão Botelho cavalgou e partiu para casa
CAPÍTULO VI,O sobrinho de Tadeu de Albuquerque entrou na sala sem denunciar nenhuma alteração de ânimo.,15,13,0,0,4,0,0,2,6,40.0,NEGATIVE,0.515535831451416,O sobrinho de Tadeu de Albuquerque entrou na sala sem denunciar nenhuma
CAPÍTULO VI,"Viu que Teresa o observava de revés, e soube dissimular o que lhe ia na alma de modo que isso a sossegou.",22,18,0,0,3,0,0,5,8,36.36363636363637,NEGATIVE,0.5809177756309509,"De modo que ela lhe ia na alma, e soube dissimular o que lhe ia na alma."
CAPÍTULO VI,"A pobre menina, ansiosa por se ver sozinha, viu com prazer erguer-se para sair a primeira família, que deu rebate às outras, menos a de Castro D aire e as suas irmãs, que ficaram hospedados em casa do seu tio, com tenção de se demorarem oito dias em Viseu.",49,43,0,0,10,4,1,7,22,44.89795918367347,NEGATIVE,0.7225026488304138,"A pobre menina, ansiosa, viu com prazer levantar-se para sair da primeira família, menos a de Castro D aire e as suas irmãs, que ficaram hospedadas em casa do seu tio, com tenção de se demora"
CAPÍTULO VI,"Velou Teresa o resto da noite, a escrever a Simão a longa história dos seus terrores, e pedindo-lhe perdão por não o ter avisado do baile, pois estava doida de alegria com a sua vinda.",35,31,0,0,8,2,1,3,14,40.0,NEGATIVE,0.6980597376823425,"Vá ao baile com o seu amigo, e pedindo-lhe perdão por não ter avisado o baile."
CAPÍTULO VI,No tocante ao plano de se encontrarem na noite seguinte não havia alteração na carta.,15,14,0,0,5,1,1,2,9,60.0,NEUTRAL,0.4598897099494934,"No caso de cartas de cartas, o plano de se encontrarem na"
CAPÍTULO VI,Isto espantou o académico.,4,4,0,0,1,0,0,1,2,50.0,POSITIVE,0.37566643953323364,Este método é
CAPÍTULO VI,"A seu ver, aquele vulto era o de Baltasar Coutinho, e o pai de Teresa devia ser sido avisado naquela mesma noite.",22,20,0,0,3,1,0,3,7,31.818181818181817,NEGATIVE,0.6081286668777466,Olhe para o vulto.
CAPÍTULO VI,"Escreveu ele a contar a história do incidente mas receando, porém, assustar Teresa e privar-se da entrevista, escreveu nova carta, em que não transluzia medo de ser atacado, nem sequer receio de marear-lhe a fama.",35,32,0,0,7,2,1,8,18,51.42857142857143,NEGATIVE,0.7319513559341431,"Não se preocupa com a entrevista, mas, em que não se preocupa com a fama, escreveu outra carta, em que não se preocupa com a fama, mas não se"
CAPÍTULO VI,Quis parecer a Simão Botelho que este era o digno porte de um amante corajoso.,15,15,0,0,2,2,0,2,6,40.0,NEGATIVE,0.4987986385822296,Deixe que este homem fosse digno de um amante corajoso
CAPÍTULO VI,"Passou o estudante aquele dia a contar as longas horas, e meditando instantes nos funestos resultados que podia ter a sua temerária ida, se Baltasar Coutinho era aquele homem que reservara para melhor relance a vingança da provocação insolente.",39,35,0,0,10,5,0,6,21,53.84615384615385,NEGATIVE,0.7384120225906372,O estudante Baltasar Coutinho era um homem que se deslumbrara com a sua provocação insolente.
CAPÍTULO VI,"Mas, de si para si, pensar ele que isso era mais covardia que prudência.",14,12,0,0,1,1,1,1,4,28.571428571428573,NEUTRAL,0.4023306965827942,Não se desespere de que o seu pai não é
CAPÍTULO VI,"O ferrador tinha uma filha, rapariga de vinte e quatro anos, formas bonitas, um rosto belo e triste.",18,17,0,0,6,3,0,1,10,55.55555555555556,NEGATIVE,0.5501731634140015,"O ferrador era um homem bonito, mas bonito, com uma aparência bonita,"
CAPÍTULO VI,"Notou Simão os reparos em que ela se demorava a contemplá-lo, e perguntou-lhe a causa daquele olhar melancólico com que ela o olhava.",23,20,0,0,3,1,0,5,9,39.130434782608695,NEGATIVE,0.7129435539245605,Conte a ela que o olhava para cima e para baixo.
CAPÍTULO VI,"Mariana corou, abriu um sorriso triste, e respondeu: — Não sei o que me adivinha o coração a respeito da vossa Senhoria.",21,20,0,0,3,1,1,5,10,47.61904761904762,NEUTRAL,0.598121702671051,A resposta foi direta e direta:
CAPÍTULO VI,"Alguma desgraça está para lhe suceder. — A menina não dizia isso — respondeu Simão — sem saber alguma coisa da minha vida. — Alguma coisa sei. — disse ela. — Foi o arrieiro que lhe contou? — Não, senhor.",33,30,1,0,7,0,1,8,16,48.484848484848484,NEGATIVE,0.5672585368156433,Diga a menina que lhe conta alguma coisa.
CAPÍTULO VI,"É que o meu pai conhece o da vossa Senhoria, e também conhece o senhor.",15,12,0,0,2,0,1,2,5,33.333333333333336,NEGATIVE,0.4341633915901184,"Olhe para o seu pai, e o seu pai conhece o seu"
CAPÍTULO VI,"E há bocado, ouvi estar o meu pai a dizer ao meu tio, que é o arrieiro que veio com a vossa Senhoria, que tinha as suas razões para saber que alguma desgraça lhe estava para acontecer. — Porquê? — Por amor de uma fidalga de Viseu, que tem um primo em CastroD’aire.",51,42,1,0,9,0,1,8,18,35.294117647058826,NEGATIVE,0.6802691221237183,"O meu pai, que tinha a sua família, disse que era o arrieiro que vinha com a vossa Senhoria, que tinha as suas razões para saber que alguma desgraça lhe estava para acontecer."
CAPÍTULO VI,"Simão espantou-se da publicidade do seu segredo, e ia colher pormenores do que ele julgava ser mistério entre as duas famílias, quando o mestre ferrador João da Cruz entrou no sobrado, onde o precedente diálogo se passara.",37,34,0,0,10,0,1,6,17,45.945945945945944,NEGATIVE,0.7292319536209106,O mestre ferrador João da Cruz espantou-se da notícia.
CAPÍTULO VI,"A rapariga, como ouviu os passos do pai, saiu lestamente por outra porta. — Com a sua licença — disse mestre João.",20,20,0,0,6,0,1,3,10,50.0,NEUTRAL,0.4322069585323334,A rapariga saiu lestamente por outra porta.
CAPÍTULO VI,"Dizendo, fechou por dentro ambas as portas, e sentou-se sobre uma arca. — Ora, meu fidalgo — continuou ele, descendo as mangas arregaçadas da camisa, e apertando-as com dificuldade nos grossos pulsos, como quem sabe as etiquetas das mangas — há-se-me desculpar por ter vindo assim em mangas de camisa; mas não dei com a jaqueta. — Está muito bem, senhor João — atalhou o académico. — Pois, senhor, eu devo um favor ao seu pai, e um favor grande.",74,62,0,0,18,2,6,14,40,54.054054054054056,NEUTRAL,0.5116464495658875,Sentou-se sobre uma arca. Atalhou o académico.
CAPÍTULO VI,"Uma vez armou-se aqui à minha porta uma desordem, por causa de um coice que um cavalo de um almocreve deu numa égua, que eu estava a ferrar, e em tão boa hora foi, que lhe partiu a perna por aqui, mais ou menos.",44,36,0,0,10,1,4,5,20,45.45454545454545,NEGATIVE,0.7505073547363281,"Esteja preparado para uma desordem, por causa de um coice que um cavalo de um almocreve deu numa égua, que lhe partiu a perna por aqui, e por causa de um co"
CAPÍTULO VI,"João da Cruz mostrou na sua perna o ponto por onde fora fraturada a da égua, e continuou: — Como tinha ali à mão o martelo, não me contive e preguei-o com ele na cabeça do cavalo, que foi logo para terra.",41,37,0,0,8,0,3,6,17,41.46341463414634,NEUTRAL,0.5418458580970764,O cavalo quebrou a perna e disse:
CAPÍTULO VI,"O recoveiro de Garção, que era chibante, deitou as unhas a um bacamarte, que trazia entre uma carga, e disparou-mo logo, sem mais tir-te nem guar-te. Ó alma danada! — disse-lhe eu — pois tu não vês que o teu cavalo aleijou esta égua, que custou vinte peças ao seu dono, e que eu agora tenho de pagar, e tu queres dás-me um tiro por eu te atordoar o cavalo!? — E o tiro acertou-lhe? — atalhou Simão. — Acertou: mas saberá vossa senhoria que me não matou; acertou-me aqui por este braço esquerdo com dois quartos.",92,74,2,2,16,2,6,19,43,46.73913043478261,NEGATIVE,0.4921712875366211,"O recoveiro de Garção, que era chibante, deitou as mãos a um bacamarte, que trazia entre si, e disparou-mo logo, sem tirá-lo nem guar-te. O recoveiro de Garção, que era chibante, deitou as mãos a um bacamarte, que trazia entre si, e disparou-mo logo, sem tirá-lo nem guar-te. O reco"
CAPÍTULO VI,"E então eu, entro em casa, vou à cabeceira da cama, trago uma clavina, e desfecho-lha na tábua do peito.",20,20,0,0,6,0,1,4,11,55.0,POSITIVE,0.3976534307003021,"E então, se você não tiver um quarto, espreitando a tábua do peito"
CAPÍTULO VI,"O almocreve caiu como um tordo, e não tugiu nem mugiu.",11,11,0,0,2,2,1,1,6,54.54545454545455,NEUTRAL,0.40837711095809937,O almocreve caiu como um torto
CAPÍTULO VI,"Prenderam-me, e fui para Viseu e já lá estava há três anos, no ano em que o paizinho da vossa senhoria foi nomeado corregedor.",24,23,0,0,5,0,2,2,9,37.5,NEGATIVE,0.746227502822876,"Vá para Viseu, e fui para Viseu há três anos, no ano em que o paizinho da vo"
CAPÍTULO VI,"Andava muita gente a trabalhar contra mim, e todos me diziam que eu ia parar à forca.",17,17,0,0,2,0,0,4,6,35.294117647058826,NEGATIVE,0.6613408327102661,"Aí vinha de cima e contra mim, e todos me diziam que eu"
CAPÍTULO VI,"Estava lá na enxovia comigo um preso a cumprir sentença, e disse-me ele que o senhor corregedor tinha muita devoção para com as sete dores da nossa Senhora.",28,28,0,0,7,0,1,3,11,39.285714285714285,NEGATIVE,0.6695011258125305,"Vá para a enxovia com o senhor corregedor, e disse-lhe que o senhor corregedor tinha muita devoção"
CAPÍTULO VI,"Uma vez que ele ia a passar com a família para a missa e disse-lhe eu: Senhor corregedor, peço a vossa senhoria, pelas sete dores de Maria Santíssima, que me mande ir à sua presença, para eu explicar a minha culpa a vossa senhoria.",44,34,0,0,9,0,0,7,16,36.36363636363637,NEUTRAL,0.4413922131061554,Peça a ele que ele ia à missa e disse-lhe:
CAPÍTULO VI,"O paizinho de vossa senhoria chamou o meirinho-geral, e mandou apontar o meu nome.",14,13,0,0,4,0,0,3,7,50.0,NEGATIVE,0.5675296783447266,O paizinho da vossa senhoria chamou o meirinho-
CAPÍTULO VI,"Ao outro dia fui chamado à presença do senhor corregedor e contei-lhe tudo, mostrando-lhe ainda as cicatrizes do braço.",19,18,0,0,6,0,1,3,10,52.63157894736842,NEGATIVE,0.7173002362251282,"Este dia, em seu quarto, encontre-o, e conte-lhe tudo."
CAPÍTULO VI,"O seu pai ouviu-me, e disse- me: Vai-te embora, que eu farei o que puder.",15,14,0,0,1,0,0,5,6,40.0,NEUTRAL,0.5816876888275146,"Vá-me embora, e disse-me:"
CAPÍTULO VI,"O caso é, meu fidalgo, que eu saí absolvido, quando muita gente dizia que eu havia de ser enforcado à minha porta.",22,20,0,0,4,0,1,4,9,40.90909090909091,NEUTRAL,0.4152388274669647,"O caso é que eu saí absolvido, quando muita gente dizia que eu havia de ser enforcado à"
CAPÍTULO VI,"Faz favor de me dizer se eu não devo andar com a cara onde o seu paizinho põe os pés!? — Tem o senhor João motivo para lhe ser grato, não há dúvida nenhuma. — Agora faz favor de ouvir o resto.",40,35,1,1,8,2,3,9,22,55.0,NEUTRAL,0.6702115535736084,Peça para o senhor João lhe dizer se você não devo andar com a cara onde o seu paizinho põe os pés.
CAPÍTULO VI,"Eu, antes de ser ferrador, fui criado de farda em casa do fidalgo de Castro D aire, que é o senhor Baltasar.",22,20,0,0,5,0,1,1,7,31.818181818181817,NEGATIVE,0.5797767639160156,"Antes de ser ferrado, fui criado de farda."
CAPÍTULO VI,Conhece-o vossa senhoria?,3,3,1,0,1,1,0,0,2,66.66666666666667,NEUTRAL,0.4059787094593048,Olhe
CAPÍTULO VI,"Ora, se conhece! — Conheço de nome. — Foi ele que me abonou dez moedas de ouro para me estabelecer; mas já lhas paguei, Deus seja louvado.",25,23,0,1,4,0,2,6,12,48.0,NEUTRAL,0.5081555247306824,A pessoa que conhece me conhece.
CAPÍTULO VI,"Há de haver seis meses que ele me mandou chamar a Viseu, e me disse que tinha trinta peças para me dar, se eu lhe fizesse um serviço.",28,25,0,0,3,0,0,8,11,39.285714285714285,NEGATIVE,0.6403573751449585,"O seu amigo, o mais velho que puder, me mandou um convite para a Viseu, e me disse que tinha trinta peças para"
CAPÍTULO VI,"O que a vossa senhoria quiser, fidalgo.",7,7,0,0,2,0,0,1,3,42.857142857142854,NEUTRAL,0.5827949047088623,Olhe para a senhoraia
CAPÍTULO VI,E então ele disse-me que queria que eu tirasse a vida a um homem.,14,12,0,0,2,0,1,3,6,42.857142857142854,NEGATIVE,0.4212403893470764,Depois de ter dito a ele que queria que eu tirasse a
CAPÍTULO VI,"Isto mexeu cá por dentro comigo, porque, a dizer a verdade, um homem que mata outro por estar num aperto não é o mesmo que um assassino de ofício, pois não? — Decerto. — respondeu Simão, adivinhando o remate da história — Quem era o homem que ele queria ver morto? — Era vossa senhoria. Ó homem! — disse o ferrador com espanto. — O senhor nem sequer mudou de cor! — Eu não nunca mudo de cor, senhor João — disse o académico. — Estou pasmado! — E vossemecê não aceitou a incumbência, pelo que vejo — disse Simão. — Não, senhor.",91,67,2,3,20,2,7,14,43,47.252747252747255,NEGATIVE,0.5525868535041809,O que mexeu cá por dentro de você? — O que mexeu cá por dentro de você? — O que mexeu cá por dentro? — O que mexeu cá por dentro? — O que mexeu cá por dentro? — O que mexeu cá por dentro? — O que mexeu cá por dentro? — O que mexeu cá por dentro? — O que mexeu cá por dentro? — O que mexeu cá por dentro
CAPÍTULO VI,"Quando ele me disse quem era, a minha vontade era pregar-lhe com a cabeça numa esquina. — E ele disse-lhe a razão porque me mandava matar? — Não, meu fidalgo; eu conto-lhe: Na semana seguinte, quando soube que o senhor Baltasar (raios o partam!) tinha saído de Viseu, fui falar com o senhor corregedor, e contei-lhe tudo como se passara.",58,49,1,1,10,1,1,12,24,41.37931034482759,NEGATIVE,0.6776875257492065,"O senhor Baltasar, o senhor corregedor, e conte-lhe como se passara."
CAPÍTULO VI,"O senhor corregedor esteve a pensar um pouco, e disse-me.. e a vossa senhoria há de me perdoar por lhe dizer o que o seu pai me disse tal e qual. — Diga. — O seu pai começou a esfregar o nariz, e disse-me: Eu sei o que é isso.",48,34,0,0,6,0,1,10,17,35.416666666666664,NEUTRAL,0.6521907448768616,"O senhor corregedor esteve a pensar um pouco, e disse-me... e a vossa senhoria há de me perdoar por lhe dizer o que o seu pai me disse."
CAPÍTULO VI,"Se aquele brejeiro do meu filho Simão tivesse honra, não olharia para a prima desse assassino.",16,16,0,0,5,0,1,2,8,50.0,NEGATIVE,0.4048501253128052,"Se ele fosse o filho da prima, não olharia para a prima dele"
CAPÍTULO VI,Pensa o patife que eu consentiria que o meu filho se ligasse a uma filha de Tadeu de Albuquerque!,19,16,0,1,3,0,0,3,6,31.57894736842105,NEUTRAL,0.600622832775116,Não se sinta culpado por ter feito o seu filho se juntar a uma filha de Tadeu
CAPÍTULO VI,E ainda disse mais coisas que não lembro mas fiquei ali a perceber tudo.,14,14,0,0,1,0,4,4,9,64.28571428571429,NEUTRAL,0.4631953537464142,E ainda disse que não lembra o que disse.
CAPÍTULO VI,Ora aqui tem o que se passou.,7,7,0,0,0,0,2,2,4,57.142857142857146,NEUTRAL,0.5117030739784241,Vá até o site do
CAPÍTULO VI,Depois apareceu-me aqui vossa senhoria que na noite passada foi a Viseu.,12,12,0,0,2,1,2,1,6,50.0,NEGATIVE,0.5055899620056152,"Depois de ter ido a Viseu, vim até a"
CAPÍTULO VI,"Perdoará a minha confiança mas vossa senhoria foi falar com a tal menina e eu estive para segui-lo mas, como ia o meu cunhado, que é homem para três, fiquei descansado.",31,28,0,0,6,0,1,6,13,41.935483870967744,NEGATIVE,0.6871751546859741,"Não se apresse, pois você não é homem para três."
