Nome,Texto
CAPÍTULO IX,"A rapariga ficou encostada ao batente da alcova de Simão. — Não foi nada boa esta praga que lhe caiu em casa, Mariana! — disse o académico. — Fazerem-na enfermeira de um doente, e privarem-na talvez de ir costurar á sua varanda, e conversar com as pessoas que passam. — E que me importa isso? — respondeu ela, sacudindo o avental, e pondo-o ao lugar da cintura com graça pueril. — Sente-se, Mariana; o seu pai disse-lhe que se sentasse."
CAPÍTULO IX,"Vá buscar a sua costura, e dê-me dali uma folha de papel e um lápis que está na carteira. — Mas o pai também me disse que o não deixasse escrever. — respondeu ela, sorrindo. — Pouco, não faz mal."
CAPÍTULO IX,"Eu escrevo apenas algumas linhas. — Veja lá o que faz. — disse ela dando-lhe o papel e o lápis — Olhe se alguma carta se perde, e se descobrem tudo. — Tudo o quê, Mariana?"
CAPÍTULO IX,Pois sabe de alguma coisa!? — Era preciso que eu fosse muito tola se não soubesse.
CAPÍTULO IX,Eu não lhe disse já que sabia da sua relação como uma menina fidalga da cidade? — Disse.
CAPÍTULO IX,Mas que tem isso? — Aconteceu o que eu receava.
CAPÍTULO IX,"Vossa senhoria está aí ferido, e toda a gente fala sobre uns homens que apareceram mortos. — Que tenho eu com os homens que apareceram mortos? — Porque que está a fingir?"
CAPÍTULO IX,Eu sei que esses homens eram criados do primo da tal senhora.
CAPÍTULO IX,"Parece que vossa senhoria desconfia de mim, e está a querer guardar um segredo que tomara eu que ninguém soubesse, para que o meu pai e o senhor Simão não tenham desgraças maiores. — Tem razão, Mariana, eu não devia esconder de si o mau encontro que tivemos. — E Deus queira que seja o último!"
CAPÍTULO IX,Tanto tenho pedido ao Senhor dos Passos que lhe dê remédio a essa paixão!
CAPÍTULO IX,"O pior futuro, pressinto eu, ainda está por passar. — Não, menina, isto acaba assim: eu vou para Coimbra, assim que esteja bom, e a menina da cidade fica na sua casa. — Se assim for, já prometi dois arráteis de velas ao Senhor dos Passos; mas não me diz o coração que vossa senhoria faça o que diz. — Muito agradecido lhe estou pelo bem que me deseja — disse Simão comovido. — Não sei o que lhe fiz para lhe merecer a sua amizade. — Basta ver o que o seu paizinho fez pelo meu — disse ela, limpando as lágrimas. — O que seria de mim se ele me faltasse, e se fosse para à forca como toda a gente dizia!"
CAPÍTULO IX,Eu era ainda muito nova quando ele foi parar à prisão.
CAPÍTULO IX,"Teria treze anos; mas estava resolvida a atirar-me ao poço, se ele fosse condenado à morte."
CAPÍTULO IX,"Se o degredassem, então ia com ele, ia morrer onde ele fosse morrer."
CAPÍTULO IX,Não há dia nenhum que eu não peça a Deus que dê ao pai tantos prazeres como quantas estrelas há no céu.
CAPÍTULO IX,"Fui de propósito à cidade beijar os pés à sua mãezinha, e vi as suas irmãs, e uma, que era a mais nova, deu-me uma saia de lapim, que eu ainda ali tenho guardada como uma relíquia."
CAPÍTULO IX,"Depois, cada vez que ia à feira, dava uma grande volta para ver se voltava a encontrar a senhora D Ritinha à janela; e muitas vezes vi o senhor Simão."
CAPÍTULO IX,"E talvez não saiba que eu estava a beber na fonte, quando a vossa senhoria, há dois ou à três anos, deu muita pancada nos criados, que era mesmo um rebuliço que parecia o fim do mundo."
CAPÍTULO IX,"Eu vim contar ao pai, e ele até caiu ao chão a rir como um doido."
CAPÍTULO IX,"Depois nunca mais o vi senão quando vossa senhoria entrou com o tio de Coimbra; mas já sabia que vinha para esta desgraça, porque tinha tido um sonho, em que via muito sangue, e eu estava a chorar, porque via uma pessoa muito minha amiga a cair numa cova muito funda. — Isso são sonhos, Mariana! — São sonhos, são; mas eu nunca sonhei nada que não acontecesse."
CAPÍTULO IX,"Quando o meu pai matou o almocreve, sonhei que o via a dar um tiro noutro homem; antes da minha mãe morrer, acordei eu a chorar por ela, e ela só viveu mais dois meses."
CAPÍTULO IX,"A gente da cidade ri-se dos sonhos, mas Deus sabe o que isto é."
CAPÍTULO IX,Aí vem o meu pai.
CAPÍTULO IX,Senhor dos Passos!
CAPÍTULO IX,Não vá ser uma má nova!
CAPÍTULO IX,João da Cruz entrou com uma carta que recebeu da pobre mendiga do costume.
CAPÍTULO IX,"Enquanto Simão leu a carta escrita do convento, Mariana fitou os seus grandes olhos azuis no rosto do académico, e a cada contração do rosto dele, angustiava-se-lhe a ela o coração."
CAPÍTULO IX,"Não teve mão da sua ânsia, e perguntou: — É notícia má? — És muito atrevida, rapariga! — disse João da Cruz. — Não é, não — atalhou o estudante. — Não é má a notícia, Mariana."
CAPÍTULO IX,"Senhor João, deixe-me ter na sua filha uma amiga, que os desgraçados é que sabem avaliar os amigos. — Isso é verdade; mas eu não me atrevia a perguntar o que a carta diz. — Nem eu perguntei, meu pai; foi porque me pareceu que o Sr."
CAPÍTULO IX,"Simão estava aflito quando lia. — E não se enganou — disse o doente, voltando-se para o ferrador. — O pai arrastou Teresa para o convento. — É mesmo um patife! — disse o ferrador, fazendo com os braços instintivamente um movimento de quem aperta entre as mãos a um pescoço."
CAPÍTULO IX,"Neste lance, um observador perspicaz veria luzir nos olhos de Mariana um clarão de inocente alegria."
CAPÍTULO IX,"Simão sentou-se, e escreveu sobre uma cadeira, que Mariana espontaneamente lhe chegou, dizendo: — Enquanto escreve, vou olhar pelo caldinho, que está a ferver."
CAPÍTULO IX,É necessário tirar-te daí — dizia a carta de Simão. – Esse convento há de ter um modo de evasão.
CAPÍTULO IX,Procura-o e diz-me a noite e a hora em que te devo esperar.
CAPÍTULO IX,"Se não puderes fugir, essas portas hão de abrir-se diante da minha cólera."
CAPÍTULO IX,"Se daí te mandarem para outro convento mais longe, avisa-me, que eu irei, sozinho ou acompanhado, roubar-te no caminho."
CAPÍTULO IX,É indispensável que te refaças de ânimo para não te assustarem os arrojos da minha paixão.
CAPÍTULO IX,És a minha!
CAPÍTULO IX,"E não sei de que me serve a vida, se não me sacrificar a salvar-te."
CAPÍTULO IX,"Creio em ti, Teresa, creio."
CAPÍTULO IX,Ser-me-ás fiel na vida e na morte.
CAPÍTULO IX,Não sofras com paciência; luta com heroísmo.
CAPÍTULO IX,"A submissão é uma ignomínia, quando o poder paternal é uma afronta."
CAPÍTULO IX,Escreve-me a toda a hora que possas.
CAPÍTULO IX,Eu estou quase bom.
CAPÍTULO IX,"Diz-me uma palavra, chama-me e eu sentirei que a perda do sangue não diminui as forças do coração."
CAPÍTULO IX,"Simão pediu a sua carteira, tirou dinheiro em prata, deu-o ao ferrador, e recomendou-lhe que o entregasse à pobre mendiga com a carta."
CAPÍTULO IX,"Depois ficou relendo a de Teresa, recordando-se da resposta que dera."
CAPÍTULO IX,"Mestre João foi à cozinha e disse a Mariana: — Desconfio de uma coisa, rapariga. — O que é, meu pai? — O nosso doente está sem dinheiro. — Porquê?"
CAPÍTULO IX,"O pai como sabe isso? — É que ele pediu-me a carteira para tirar dinheiro, e ela pesava tanto como uma bexiga de porco cheia de vento."
CAPÍTULO IX,Isto roí-me cá por dentro!
CAPÍTULO IX,"Queria oferecer-lhe dinheiro, e não sei como o hei de fazer. — Eu pensarei nisso, meu pai — disse Mariana, refletindo. — Pois sim; cogita lá tu, que tens melhores ideias que eu. — E se o pai não quiser gastar os seus quatrocentos, eu tenho aquele dinheiro dos meus bezerros; são onze moedas de ouro menos um quarto. — Pois sim, falaremos: pensa tu no modo de ele aceitar sem remorsos."
CAPÍTULO IX,"Remorsos, na linguagem pouco castigada do mestre João, era sinónimo de escrúpulos ou repugnância."
CAPÍTULO IX,"Foi Mariana levar o caldo a Simão, que lho rejeitou como distraído em profundo cismar. — Pois não toma o caldo? — disse ela com tristeza. — Não posso, não tenho vontade, menina; tomarei mais tarde."
CAPÍTULO IX,"Deixe-me sozinho por agora; vá, vá; não passe o seu tempo ao pé de um doente aborrecido. — Não me quer aqui?"
CAPÍTULO IX,"Irei, e voltarei quando vossa senhoria chamar."
CAPÍTULO IX,Dissera isto Mariana com os olhos a reverem lágrimas.
CAPÍTULO IX,"Simão notou as lágrimas, e pensou um momento na dedicação da rapariga; mas não lhe disse palavra alguma."
CAPÍTULO IX,Ficou antes a pensar na sua situação espinhosa.
CAPÍTULO IX,"Deviam ocorrer-lhe ideias aflitivas, que os romancistas raras vezes atribuem aos seus heróis."
CAPÍTULO IX,"Nos romances todas as crises se explicam, menos a crise ignóbil da falta de dinheiro."
CAPÍTULO IX,Entendem os novelistas que a matéria é baixa e plebeia.
CAPÍTULO IX,O estilo vai de má vontade para coisas rasas.
CAPÍTULO IX,"Balzac fala muito em dinheiro; mas dinheiro a milhões; não conheço, nos cinquenta livros que tenho dele, um galã num entreato da sua tragédia a pensar no modo de arranjar uma quantia com que pague ao alfaiate, ou no modo de se desembaraçar das redes que um usurário lhe lança, desde a casa do juiz de paz a todas as esquinas, de onde o assaltam o capital e o juro de oitenta por cento."
CAPÍTULO IX,Disto é que os mestres em romance se escapam sempre.
CAPÍTULO IX,"Bem sabem eles que o interesse do leitor se gela a passo igual a que o herói se encolhe nas proporções desses heroizinhos de botequim, de quem o leitor dinheiroso foge por instinto, e o outro foge também, porque não tem que fazer com ele."
CAPÍTULO IX,"A coisa é vilmente prosaica, de todo o meu coração o confesso."
CAPÍTULO IX,"Não é bonito deixar-se vulgarizar o herói a ponto de pensar na falta de dinheiro, um momento depois que escreveu à mulher estremecida uma carta como aquela de Simão Botelho."
CAPÍTULO IX,"Quem a lesse, diria que o rapaz tinha posto, em diferentes estações das estradas do país, carroças e folgadas parelhas de mulas para transportarem a Paris, a Veneza, ou ao Japão a bela fugitiva!"
CAPÍTULO IX,"As estradas, naquele tempo, deviam ser boas para isso; mas não tenho a certeza de que houvesse estradas para o Japão."
CAPÍTULO IX,"Agora creio que há, porque me dizem que há tudo."
CAPÍTULO IX,"Pois eu já lhes fiz saber, leitores, pela boca de mestre João, que o filho do corregedor não tinha dinheiro."
CAPÍTULO IX,"Agora lhes digo que era em dinheiro que ele cismava, quando Mariana lhe trouxe o caldo rejeitado."
CAPÍTULO IX,"A meu ver, deviam atribulá-lo estes pensamentos: Como pagaria a hospitalidade de João da Cruz?"
CAPÍTULO IX,Com que agradeceria os cuidados de Mariana?
CAPÍTULO IX,"Se Teresa fugisse, com que recursos proveria à subsistência de ambos?"
CAPÍTULO IX,"Ora, Simão Botelho saíra de Coimbra com a sua mesada, que não era grande, e quase lha absorvera o aluguel dos cavalos, e a gorjeta generosa que dera ao arrieiro, a quem devia o conhecimento do prestante ferrador."
CAPÍTULO IX,Os restos desse dinheiro dera-os ele à portadora da carta naquele dia.
CAPÍTULO IX,Má situação!
CAPÍTULO IX,Lembrou-se de escrever à mãe.
CAPÍTULO IX,Que lhe diria ele?
CAPÍTULO IX,Como explicaria a sua residência naquela casa?
CAPÍTULO IX,"Deste modo, não iria ele dar indícios da morte misteriosa dos dois criados de Baltasar Coutinho?"
CAPÍTULO IX,"Além de que sobejamente sabia ele que a sua mãe o não amava; e a mandar- lhe algum dinheiro em segredo, seria escassamente o necessário para a jornada até Coimbra."
CAPÍTULO IX,Péssima situação!
CAPÍTULO IX,"Cansado de pensar, favoreceu-o a providência dos infelizes com um sono profundo."
CAPÍTULO IX,"Mariana entrara pé ante pé na sala, e ouvindo-lhe a respiração alta, aventurou-se a entrar no quarto."
CAPÍTULO IX,"Lançou-lhe um lenço de cassa sobre o rosto, em roda do qual zumbiam algumas moscas."
CAPÍTULO IX,"Viu a carteira sobre uma cadeira que adornava o quarto, pegou nela, e saiu pé ante pé."
CAPÍTULO IX,"Abriu a carteira, viu papéis, que não soube ler, e num dos repartimentos duas moedas de seis vinténs."
CAPÍTULO IX,"Foi restituir a carteira ao seu lugar, e tomou de um cabide as calças, colete e jaqueta à espanhola, do hóspede."
CAPÍTULO IX,Examinou os bolsos e não encontrou um centavo.
CAPÍTULO IX,"Retirou-se para um canto escuro do sobrado, e meditou."
CAPÍTULO IX,"Esteve meia hora assim, e meditava angustiada a nobre rapariga."
CAPÍTULO IX,"Depois ergueu-se de repente, e conversou muito tempo com o pai."
CAPÍTULO IX,"João da Cruz escutou-a contrariou-a mas deixava-se sempre render pelas réplicas da filha, até que, afinal, disse: — Farei o que dizes, Mariana."
CAPÍTULO IX,"Dá-me cá o teu dinheiro, que não vou agora levantar a pedra da lareira para tirar do caixote quatrocentos mil réis."
CAPÍTULO IX,Tanto faz um como o outro: é todo teu.
CAPÍTULO IX,"Mariana foi a correr até à arca, de onde tirou uma bolsa de linho com dinheiro em prata, e alguns cordões, anéis e brincos."
CAPÍTULO IX,"Guardou o ouro numa bolsa, e deu a bolsa ao pai."
CAPÍTULO IX,"João da Cruz aparelhou a égua, e saiu."
CAPÍTULO IX,Mariana foi para a sala do doente.
CAPÍTULO IX,"Acordou Simão. — Não sabe? — exclamou ela com uma cara entre o alegre e o assustado, perfeitamente contrafeito. — Que é, Mariana? — A sua mãezinha sabe que vossa senhoria está aqui. — Sabe?"
CAPÍTULO IX,Isso é impossível!
CAPÍTULO IX,Quem lho disse? — Não sei; o que sei é que ela mandou chamar o meu pai. — Isso espanta-me!
CAPÍTULO IX,"E não me escreveu? — Não, senhor!"
CAPÍTULO IX,"Agora me lembro que talvez ela soubesse que o senhor aqui esteve, e pense que já não está, e por isso lhe não escreveu."
CAPÍTULO IX,Poderá ser? — Poderá; mas quem lho diria!?
CAPÍTULO IX,"Se isto se sabe, então podem suspeitar da morte dos homens. — Pode ser que não; e ainda que desconfiem, não há testemunhas."
CAPÍTULO IX,O pai disse que não tinha medo nenhum.
CAPÍTULO IX,O que for será.
CAPÍTULO IX,Não esteja agora a pensar nisso.
CAPÍTULO IX,"Vou-lhe buscar o caldinho, sim? — Vá, se quer, Mariana."
CAPÍTULO IX,O Céu deparou-me em si a amizade de uma irmã.
CAPÍTULO IX,Não achou a rapariga na sua alegre alma palavras em resposta à doçura que o rosto do mancebo exprimia.
CAPÍTULO IX,"Veio com o caldinho — diminutivo que a retórica de uma linguagem meiga sanciona; mas contra o qual protestava a larga e funda malga branca, ao lado da travessa com meia galinha loira e gorda. — Tanta coisa — exclamou, sorrindo, Simão. — Coma o que puder — disse ela corando. — Eu bem sei que os senhores da cidade não comem em malgas tão grandes, mas eu não tinha outra mais pequena; e coma sem nojo, que esta malga nunca foi usada, fui-a buscar à loja, por pensar que vossa senhoria não quis ontem comer por estranhar a outra. — Não, Mariana, não seja injusta, eu não comi ontem pela mesma razão porque não como agora: não tinha, nem tenho vontade. — Mas coma por eu lhe pedir."
